observation_id,deployment_id,sequence_id,media_id,timestamp,observation_type,scientific_name,vernacular_name,count,age,sex,individual_id,classification_method,classified_by,classification_date,classification_confidence,comments
de776b33-ea1d-4d31-85d3-58def4b4fddb:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,de776b33-ea1d-4d31-85d3-58def4b4fddb,,2018-06-10T00:00:00+0200,time lapse,,,,,,,human,,,,
39ae7a5a-4393-4135-a4d4-e37f93bb553b:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,39ae7a5a-4393-4135-a4d4-e37f93bb553b,,2018-06-10T12:00:00+0200,time lapse,,,,,,,human,,,,
672366dc-fc23-4afc-baaa-8e6d084248cd,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,223978be-ad62-4fc0-b458-2b3aaab0dabf,,2018-06-10T23:05:31+0200,animal,Capreolus capreolus,western roe deer,1,undefined,male,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:25:58+0200,,
86c76413-cbcf-4be2-859a-e117d2fe1003:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,86c76413-cbcf-4be2-859a-e117d2fe1003,,2018-06-11T00:00:00+0200,time lapse,,,,,,,human,,,,
25eb25c9-e0b7-4a9e-8458-3bea89548af4:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,25eb25c9-e0b7-4a9e-8458-3bea89548af4,,2018-06-11T12:00:00+0200,time lapse,,,,,,,human,,,,
02d20b0f-034e-400c-a20f-c8db4faf74a9:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,02d20b0f-034e-400c-a20f-c8db4faf74a9,,2018-06-12T00:00:00+0200,time lapse,,,,,,,human,,,,
74dc5dd3-d3c8-47ca-be29-a62a34b9cc69:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,74dc5dd3-d3c8-47ca-be29-a62a34b9cc69,,2018-06-12T12:00:00+0200,time lapse,,,,,,,human,,,,
6927167f-3bfa-4497-802e-46cdb9ba0d53:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,6927167f-3bfa-4497-802e-46cdb9ba0d53,,2018-06-13T00:00:00+0200,time lapse,,,,,,,human,,,,
2f24577a-2309-48b7-85fa-ef19d5667157:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,2f24577a-2309-48b7-85fa-ef19d5667157,,2018-06-13T12:00:00+0200,time lapse,,,,,,,human,,,,
efac767c-3e29-48e6-90c3-0eb71ffda9aa:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,efac767c-3e29-48e6-90c3-0eb71ffda9aa,,2018-06-14T00:00:00+0200,time lapse,,,,,,,human,,,,
f893555a-efe4-47df-8002-1c3def3c04e3:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,f893555a-efe4-47df-8002-1c3def3c04e3,,2018-06-14T12:00:00+0200,time lapse,,,,,,,human,,,,
69dff9d1-4f65-4615-830c-6f3ed8ce0b26:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,69dff9d1-4f65-4615-830c-6f3ed8ce0b26,,2018-06-15T00:00:00+0200,time lapse,,,,,,,human,,,,
68a1e53d-4bf6-43d7-b057-521966fe5892:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,68a1e53d-4bf6-43d7-b057-521966fe5892,,2018-06-15T12:00:00+0200,time lapse,,,,,,,human,,,,
cf37ac70-e296-407b-b961-9e553c93356d:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,cf37ac70-e296-407b-b961-9e553c93356d,,2018-06-16T00:00:00+0200,time lapse,,,,,,,human,,,,
6c37e36b-d940-425e-915b-546ad92bdc47:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,6c37e36b-d940-425e-915b-546ad92bdc47,,2018-06-16T12:00:00+0200,time lapse,,,,,,,human,,,,
a93b885a-7052-4008-b4fd-fc7dcac22758:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,a93b885a-7052-4008-b4fd-fc7dcac22758,,2018-06-17T00:00:00+0200,time lapse,,,,,,,human,,,,
6343a016-bf4b-458f-bccf-ca50baa9df79:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,6343a016-bf4b-458f-bccf-ca50baa9df79,,2018-06-17T12:00:00+0200,time lapse,,,,,,,human,,,,
46bd2ab4-990a-4e19-8145-bf27590b96a6:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,46bd2ab4-990a-4e19-8145-bf27590b96a6,,2018-06-18T00:00:00+0200,time lapse,,,,,,,human,,,,
e7429873-d92c-4ba4-aa5e-11de75417f3e:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,e7429873-d92c-4ba4-aa5e-11de75417f3e,,2018-06-18T12:00:00+0200,time lapse,,,,,,,human,,,,
35ed5e02-e3d8-4b32-b6bc-40a91fd37fd6:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,35ed5e02-e3d8-4b32-b6bc-40a91fd37fd6,,2018-06-19T00:00:00+0200,time lapse,,,,,,,human,,,,
b9ef71d3-eba3-4e8e-b133-a188dee3133c:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,b9ef71d3-eba3-4e8e-b133-a188dee3133c,,2018-06-19T12:00:00+0200,time lapse,,,,,,,human,,,,
c74fc904-c7e5-4977-8d9b-e3075392aed8:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,c74fc904-c7e5-4977-8d9b-e3075392aed8,,2018-06-20T00:00:00+0200,time lapse,,,,,,,human,,,,
c421c5b7-5b0d-41d9-b00e-8e2cecdd25d5:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,c421c5b7-5b0d-41d9-b00e-8e2cecdd25d5,,2018-06-20T12:00:00+0200,time lapse,,,,,,,human,,,,
10649aea-d998-4922-9390-8f81d2dacdaf:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,10649aea-d998-4922-9390-8f81d2dacdaf,,2018-06-21T00:00:00+0200,time lapse,,,,,,,human,,,,
f966ffba-062d-412c-8ff4-7210bf614d48:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,f966ffba-062d-412c-8ff4-7210bf614d48,,2018-06-21T12:00:00+0200,time lapse,,,,,,,human,,,,
da47a292-485c-4692-98e0-39a064b6e6e9:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,da47a292-485c-4692-98e0-39a064b6e6e9,,2018-06-22T00:00:00+0200,time lapse,,,,,,,human,,,,
0dc1bdfa-8a3d-4509-97b6-47f0d010e78e:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,0dc1bdfa-8a3d-4509-97b6-47f0d010e78e,,2018-06-22T12:00:00+0200,time lapse,,,,,,,human,,,,
2747a556-7724-4a0d-97d6-75c5c62ec88d:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,2747a556-7724-4a0d-97d6-75c5c62ec88d,,2018-06-23T00:00:00+0200,time lapse,,,,,,,human,,,,
96ebaea2-6747-4b42-948d-cd72ae737a10:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,96ebaea2-6747-4b42-948d-cd72ae737a10,,2018-06-23T12:00:00+0200,time lapse,,,,,,,human,,,,
66d6dc6d-93aa-4578-8da0-579a2a717916:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,66d6dc6d-93aa-4578-8da0-579a2a717916,,2018-06-24T00:00:00+0200,time lapse,,,,,,,human,,,,
e62f6670-7673-456e-ab99-cb61510b035d:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,e62f6670-7673-456e-ab99-cb61510b035d,,2018-06-24T12:00:00+0200,time lapse,,,,,,,human,,,,
e143fe96-c176-4149-be9b-7c3c2ae22714:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,e143fe96-c176-4149-be9b-7c3c2ae22714,,2018-06-25T00:00:00+0200,time lapse,,,,,,,human,,,,
e880629c-3f84-47b1-9257-436fdeb2bfcf:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,e880629c-3f84-47b1-9257-436fdeb2bfcf,,2018-06-25T12:00:00+0200,time lapse,,,,,,,human,,,,
8ce7f77a-c061-4517-9475-f9cffed3d7f6:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,8ce7f77a-c061-4517-9475-f9cffed3d7f6,,2018-06-26T00:00:00+0200,time lapse,,,,,,,human,,,,
dc5a88bb-8081-4f5e-87c9-853f5607bf65:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,dc5a88bb-8081-4f5e-87c9-853f5607bf65,,2018-06-26T12:00:00+0200,time lapse,,,,,,,human,,,,
1a44d460-4b18-47f6-a5c7-a2684acee17b:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,1a44d460-4b18-47f6-a5c7-a2684acee17b,,2018-06-27T00:00:00+0200,time lapse,,,,,,,human,,,,
c3bf82c5-35a5-4b22-826e-9d330a11ec8f:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,c3bf82c5-35a5-4b22-826e-9d330a11ec8f,,2018-06-27T12:00:00+0200,time lapse,,,,,,,human,,,,
cd551fdc-fe17-4886-9f93-f0437f5eb93b:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,cd551fdc-fe17-4886-9f93-f0437f5eb93b,,2018-06-28T00:00:00+0200,time lapse,,,,,,,human,,,,
bf18649b-5d10-4243-a8d4-0d0d3fac110a:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,bf18649b-5d10-4243-a8d4-0d0d3fac110a,,2018-06-28T12:00:00+0200,time lapse,,,,,,,human,,,,
dba2cb4a-65bd-4865-bf26-41a7a126bfb7:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,dba2cb4a-65bd-4865-bf26-41a7a126bfb7,,2018-06-29T00:00:00+0200,time lapse,,,,,,,human,,,,
84320898-51fd-47d9-9198-b545bce411a6,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,644d1f4e-e978-415b-874e-5bb352bd4721,,2018-06-29T04:29:42+0200,animal,Sciurus vulgaris,Eurasian Red Squirrel,1,undefined,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:26:20+0200,,
6295a45e-811b-418d-8d86-0882f7e18214:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,6295a45e-811b-418d-8d86-0882f7e18214,,2018-06-29T12:00:00+0200,time lapse,,,,,,,human,,,,
8da9c44e-d595-474d-b47b-d707d0bf9f7d:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,8da9c44e-d595-474d-b47b-d707d0bf9f7d,,2018-06-30T00:00:00+0200,time lapse,,,,,,,human,,,,
92db569b-9aa9-4b1b-b339-18497a291f24:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,92db569b-9aa9-4b1b-b339-18497a291f24,,2018-06-30T12:00:00+0200,time lapse,,,,,,,human,,,,
eabca203-9f6f-4c4f-908a-daf4859a12c1:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,eabca203-9f6f-4c4f-908a-daf4859a12c1,,2018-07-01T00:00:00+0200,time lapse,,,,,,,human,,,,
ae599c1b-8e64-4251-8be2-4c7d4c38234e,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,2c74761f-03f4-4c11-b79b-53703e1747b5,,2018-07-01T04:38:05+0200,animal,Sus scrofa,wild boar,1,undefined,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:26:54+0200,,
b0c3b0df-a4b4-45dc-aeb4-4d882c243114:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,b0c3b0df-a4b4-45dc-aeb4-4d882c243114,,2018-07-01T12:00:00+0200,time lapse,,,,,,,human,,,,
99e300b8-0e78-4071-9ddf-a818ff311085:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,99e300b8-0e78-4071-9ddf-a818ff311085,,2018-07-02T00:00:00+0200,time lapse,,,,,,,human,,,,
42065c10-b112-435e-8993-9b75d8f707e8,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,6c5e26f0-758b-49a0-98df-37d63e1bb60b,,2018-07-02T09:35:08+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:27:19+0200,,
977b22f0-6cb2-448b-a10f-515692a122df:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,977b22f0-6cb2-448b-a10f-515692a122df,,2018-07-02T12:00:00+0200,time lapse,,,,,,,human,,,,
6e6c84fb-ee5e-4b02-8ac0-d996fe0519b8:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,6e6c84fb-ee5e-4b02-8ac0-d996fe0519b8,,2018-07-03T00:00:00+0200,time lapse,,,,,,,human,,,,
2e3d2f5a-d2c7-4a70-86e6-3f7f774f59dc,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,f2ac31bc-c6a9-4063-a24e-bab1e7ffac28,,2018-07-03T00:08:43+0200,animal,Sus scrofa,wild boar,1,undefined,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:27:36+0200,,
eddee649-9a09-462a-96b1-5ea2366469c8:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,eddee649-9a09-462a-96b1-5ea2366469c8,,2018-07-03T12:00:00+0200,time lapse,,,,,,,human,,,,
cacebf14-5086-4410-b29f-40a774f7c3ed:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,cacebf14-5086-4410-b29f-40a774f7c3ed,,2018-07-03T13:16:16+0200,setup/pickup,,,,,,,human,,,,
0552f0c9-10b1-49d7-b5b5-bae7bdd663cf:seq,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,0552f0c9-10b1-49d7-b5b5-bae7bdd663cf,,2018-07-03T13:18:51+0200,setup/pickup,,,,,,,human,,,,
5dcc2f04-4000-4479-8566-59f9adefbc03:seq,922bc316-8904-44d5-9e28-4dac09b755d2,5dcc2f04-4000-4479-8566-59f9adefbc03,,2018-06-05T14:53:34+0200,setup/pickup,,,,,,,human,,,,
2696af63-ba84-4989-9230-d0e529b78847:seq,922bc316-8904-44d5-9e28-4dac09b755d2,2696af63-ba84-4989-9230-d0e529b78847,,2018-06-06T00:00:00+0200,time lapse,,,,,,,human,,,,
38b2b7bb-a314-4393-8907-4a661a7926b9:seq,922bc316-8904-44d5-9e28-4dac09b755d2,38b2b7bb-a314-4393-8907-4a661a7926b9,,2018-06-06T12:00:00+0200,time lapse,,,,,,,human,,,,
fb39f662-0f5d-4ded-88ac-3228bc2aff9c:seq,922bc316-8904-44d5-9e28-4dac09b755d2,fb39f662-0f5d-4ded-88ac-3228bc2aff9c,,2018-06-07T00:00:00+0200,time lapse,,,,,,,human,,,,
8a4d97ad-c67c-42ab-afe6-8bdab770c69b:seq,922bc316-8904-44d5-9e28-4dac09b755d2,8a4d97ad-c67c-42ab-afe6-8bdab770c69b,,2018-06-07T12:00:00+0200,time lapse,,,,,,,human,,,,
56131c1d-6a47-46b1-8a27-552c7ff76d01:seq,922bc316-8904-44d5-9e28-4dac09b755d2,56131c1d-6a47-46b1-8a27-552c7ff76d01,,2018-06-08T00:00:00+0200,time lapse,,,,,,,human,,,,
4134a5c9-b91d-4b61-b34b-d142539679ae:seq,922bc316-8904-44d5-9e28-4dac09b755d2,4134a5c9-b91d-4b61-b34b-d142539679ae,,2018-06-08T12:00:00+0200,time lapse,,,,,,,human,,,,
664c4c3f-2355-43aa-aea2-a04bcdd08562:seq,922bc316-8904-44d5-9e28-4dac09b755d2,664c4c3f-2355-43aa-aea2-a04bcdd08562,,2018-06-09T00:00:00+0200,time lapse,,,,,,,human,,,,
0ef534f9-34fd-4738-b357-1033d3fc6b6c:seq,922bc316-8904-44d5-9e28-4dac09b755d2,0ef534f9-34fd-4738-b357-1033d3fc6b6c,,2018-06-09T12:00:00+0200,time lapse,,,,,,,human,,,,
253044e0-f34a-47f6-9a3c-123e0c12935c:seq,922bc316-8904-44d5-9e28-4dac09b755d2,253044e0-f34a-47f6-9a3c-123e0c12935c,,2018-06-10T00:00:00+0200,time lapse,,,,,,,human,,,,
ffa10568-aa2e-4a3a-98eb-345e3e30e349:seq,922bc316-8904-44d5-9e28-4dac09b755d2,ffa10568-aa2e-4a3a-98eb-345e3e30e349,,2018-06-10T12:00:00+0200,time lapse,,,,,,,human,,,,
933c27ff-990c-4741-994d-a5aa325ac624:seq,922bc316-8904-44d5-9e28-4dac09b755d2,933c27ff-990c-4741-994d-a5aa325ac624,,2018-06-11T00:00:00+0200,time lapse,,,,,,,human,,,,
e7c44f97-753c-4aec-9db8-25c190b4b418:seq,922bc316-8904-44d5-9e28-4dac09b755d2,e7c44f97-753c-4aec-9db8-25c190b4b418,,2018-06-11T12:00:00+0200,time lapse,,,,,,,human,,,,
22b0d555-1303-4aa8-a6fa-c56996dd8f15:seq,922bc316-8904-44d5-9e28-4dac09b755d2,22b0d555-1303-4aa8-a6fa-c56996dd8f15,,2018-06-12T00:00:00+0200,time lapse,,,,,,,human,,,,
27887f8a-21a4-4a89-8827-818d7cab8600:seq,922bc316-8904-44d5-9e28-4dac09b755d2,27887f8a-21a4-4a89-8827-818d7cab8600,,2018-06-12T12:00:00+0200,time lapse,,,,,,,human,,,,
a995b2d6-8a9c-48e6-8d97-450d77db2dfc:seq,922bc316-8904-44d5-9e28-4dac09b755d2,a995b2d6-8a9c-48e6-8d97-450d77db2dfc,,2018-06-12T16:48:32+0200,empty,,,,,,,human,,,,
9fc7f3ae-1c07-45cf-a389-86163a73796b:seq,922bc316-8904-44d5-9e28-4dac09b755d2,9fc7f3ae-1c07-45cf-a389-86163a73796b,,2018-06-13T00:00:00+0200,time lapse,,,,,,,human,,,,
0ce1715c-55dc-4a76-9e20-4818ed602840:seq,922bc316-8904-44d5-9e28-4dac09b755d2,0ce1715c-55dc-4a76-9e20-4818ed602840,,2018-06-13T12:00:00+0200,time lapse,,,,,,,human,,,,
bcd747ff-8371-4e37-b731-6a331dc07ac8:seq,922bc316-8904-44d5-9e28-4dac09b755d2,bcd747ff-8371-4e37-b731-6a331dc07ac8,,2018-06-14T00:00:00+0200,time lapse,,,,,,,human,,,,
44b10450-d08b-4f75-94d9-3fa16e65dce3:seq,922bc316-8904-44d5-9e28-4dac09b755d2,44b10450-d08b-4f75-94d9-3fa16e65dce3,,2018-06-14T12:00:00+0200,time lapse,,,,,,,human,,,,
1b5c90b5-082b-441f-9130-e9e0b7192fd6:seq,922bc316-8904-44d5-9e28-4dac09b755d2,1b5c90b5-082b-441f-9130-e9e0b7192fd6,,2018-06-15T00:00:00+0200,time lapse,,,,,,,human,,,,
b55ca1d0-cd98-4cc6-ba9d-7e915af85cfa:seq,922bc316-8904-44d5-9e28-4dac09b755d2,b55ca1d0-cd98-4cc6-ba9d-7e915af85cfa,,2018-06-15T12:00:00+0200,time lapse,,,,,,,human,,,,
7af8cd7f-9a02-4a8f-bb9b-480f0af6f38b:seq,922bc316-8904-44d5-9e28-4dac09b755d2,7af8cd7f-9a02-4a8f-bb9b-480f0af6f38b,,2018-06-16T00:00:00+0200,time lapse,,,,,,,human,,,,
17fc643f-4b71-4cdd-b326-c7c60c5d1315:seq,922bc316-8904-44d5-9e28-4dac09b755d2,17fc643f-4b71-4cdd-b326-c7c60c5d1315,,2018-06-16T12:00:00+0200,time lapse,,,,,,,human,,,,
fde4f0d4-d992-4763-bf66-b36aef73386f:seq,922bc316-8904-44d5-9e28-4dac09b755d2,fde4f0d4-d992-4763-bf66-b36aef73386f,,2018-06-17T00:00:00+0200,time lapse,,,,,,,human,,,,
d13a9cc6-769e-449f-b0f5-f57961739c46:seq,922bc316-8904-44d5-9e28-4dac09b755d2,d13a9cc6-769e-449f-b0f5-f57961739c46,,2018-06-17T12:00:00+0200,time lapse,,,,,,,human,,,,
2d2c7d80-dbe6-405d-a17f-e81dccc8e7a5:seq,922bc316-8904-44d5-9e28-4dac09b755d2,2d2c7d80-dbe6-405d-a17f-e81dccc8e7a5,,2018-06-18T00:00:00+0200,time lapse,,,,,,,human,,,,
d9e8d311-2742-4f16-883c-b7307ee2f0f1:seq,922bc316-8904-44d5-9e28-4dac09b755d2,d9e8d311-2742-4f16-883c-b7307ee2f0f1,,2018-06-18T12:00:00+0200,time lapse,,,,,,,human,,,,
7692b810-abbb-43d5-9209-adb09fc0ef41:seq,922bc316-8904-44d5-9e28-4dac09b755d2,7692b810-abbb-43d5-9209-adb09fc0ef41,,2018-06-19T00:00:00+0200,time lapse,,,,,,,human,,,,
74fc2509-45c7-4055-ae56-551f510048ed:seq,922bc316-8904-44d5-9e28-4dac09b755d2,74fc2509-45c7-4055-ae56-551f510048ed,,2018-06-19T12:00:00+0200,time lapse,,,,,,,human,,,,
01ef620c-a2d1-4f97-9194-47206f27f80c:seq,922bc316-8904-44d5-9e28-4dac09b755d2,01ef620c-a2d1-4f97-9194-47206f27f80c,,2018-06-20T00:00:00+0200,time lapse,,,,,,,human,,,,
d01e1e21-1225-4891-84c9-81395d35281b:seq,922bc316-8904-44d5-9e28-4dac09b755d2,d01e1e21-1225-4891-84c9-81395d35281b,,2018-06-20T12:00:00+0200,time lapse,,,,,,,human,,,,
93ff6225-c98c-4a9b-afb4-996d173898bb:seq,922bc316-8904-44d5-9e28-4dac09b755d2,93ff6225-c98c-4a9b-afb4-996d173898bb,,2018-06-21T00:00:00+0200,time lapse,,,,,,,human,,,,
e6de816a-8d31-4f42-b04b-761cd6ad0c78:seq,922bc316-8904-44d5-9e28-4dac09b755d2,e6de816a-8d31-4f42-b04b-761cd6ad0c78,,2018-06-21T12:00:00+0200,time lapse,,,,,,,human,,,,
2450c644-dbad-49f5-90f7-72b6d7074d25:seq,922bc316-8904-44d5-9e28-4dac09b755d2,2450c644-dbad-49f5-90f7-72b6d7074d25,,2018-06-22T00:00:00+0200,time lapse,,,,,,,human,,,,
f4bc9b6d-1294-4174-9e55-622f323e0e13:seq,922bc316-8904-44d5-9e28-4dac09b755d2,f4bc9b6d-1294-4174-9e55-622f323e0e13,,2018-06-22T12:00:00+0200,time lapse,,,,,,,human,,,,
43bb2339-de25-4eb5-b916-2e963f3878b4:seq,922bc316-8904-44d5-9e28-4dac09b755d2,43bb2339-de25-4eb5-b916-2e963f3878b4,,2018-06-23T00:00:00+0200,time lapse,,,,,,,human,,,,
4c97c03b-45b3-456d-8135-4f2504dbf2a7:seq,922bc316-8904-44d5-9e28-4dac09b755d2,4c97c03b-45b3-456d-8135-4f2504dbf2a7,,2018-06-23T12:00:00+0200,time lapse,,,,,,,human,,,,
06ce1f1d-9113-4c86-aa5a-7efc9713c281:seq,922bc316-8904-44d5-9e28-4dac09b755d2,06ce1f1d-9113-4c86-aa5a-7efc9713c281,,2018-06-24T00:00:00+0200,time lapse,,,,,,,human,,,,
f429d313-f4a1-49ca-a176-65489a30f561:seq,922bc316-8904-44d5-9e28-4dac09b755d2,f429d313-f4a1-49ca-a176-65489a30f561,,2018-06-24T12:00:00+0200,time lapse,,,,,,,human,,,,
926e1d60-5ba2-4e05-bf73-f842026e0c26:seq,922bc316-8904-44d5-9e28-4dac09b755d2,926e1d60-5ba2-4e05-bf73-f842026e0c26,,2018-06-25T00:00:00+0200,time lapse,,,,,,,human,,,,
da7596e4-8217-4078-b921-6fd91a99115c:seq,922bc316-8904-44d5-9e28-4dac09b755d2,da7596e4-8217-4078-b921-6fd91a99115c,,2018-06-25T12:00:00+0200,time lapse,,,,,,,human,,,,
8e880fb3-5aad-4567-bb4b-daf06c28f061:seq,922bc316-8904-44d5-9e28-4dac09b755d2,8e880fb3-5aad-4567-bb4b-daf06c28f061,,2018-06-26T00:00:00+0200,time lapse,,,,,,,human,,,,
50d7c353-b713-4a67-8c1d-f60081765faa:seq,922bc316-8904-44d5-9e28-4dac09b755d2,50d7c353-b713-4a67-8c1d-f60081765faa,,2018-06-26T12:00:00+0200,time lapse,,,,,,,human,,,,
9a5ff71f-32a7-4156-973a-415c6a2af807:seq,922bc316-8904-44d5-9e28-4dac09b755d2,9a5ff71f-32a7-4156-973a-415c6a2af807,,2018-06-27T00:00:00+0200,time lapse,,,,,,,human,,,,
b89b9611-2641-4309-bb25-6a562e394ba1:seq,922bc316-8904-44d5-9e28-4dac09b755d2,b89b9611-2641-4309-bb25-6a562e394ba1,,2018-06-27T12:00:00+0200,time lapse,,,,,,,human,,,,
909837fe-7442-4a52-8e70-99111f2a17fb:seq,922bc316-8904-44d5-9e28-4dac09b755d2,909837fe-7442-4a52-8e70-99111f2a17fb,,2018-06-28T00:00:00+0200,time lapse,,,,,,,human,,,,
1164d940-b6ac-4f66-a0fe-aecf29902094:seq,922bc316-8904-44d5-9e28-4dac09b755d2,1164d940-b6ac-4f66-a0fe-aecf29902094,,2018-06-28T12:00:00+0200,time lapse,,,,,,,human,,,,
0a42ff0d-97ae-4cfd-9622-2914b2b224a4:seq,922bc316-8904-44d5-9e28-4dac09b755d2,0a42ff0d-97ae-4cfd-9622-2914b2b224a4,,2018-06-29T00:00:00+0200,time lapse,,,,,,,human,,,,
bc7814bf-c247-45f8-a989-c6e096afa7bc:seq,922bc316-8904-44d5-9e28-4dac09b755d2,bc7814bf-c247-45f8-a989-c6e096afa7bc,,2018-06-29T12:00:00+0200,time lapse,,,,,,,human,,,,
a53c1d61-0787-4919-b8ac-e9d406d7590d:seq,922bc316-8904-44d5-9e28-4dac09b755d2,a53c1d61-0787-4919-b8ac-e9d406d7590d,,2018-06-30T00:00:00+0200,time lapse,,,,,,,human,,,,
ec1589bb-c866-4d32-8d1e-b0aa7a1c1f27:seq,922bc316-8904-44d5-9e28-4dac09b755d2,ec1589bb-c866-4d32-8d1e-b0aa7a1c1f27,,2018-06-30T12:00:00+0200,time lapse,,,,,,,human,,,,
6c01ce08-3e47-44af-a3cd-c58f08127c57:seq,922bc316-8904-44d5-9e28-4dac09b755d2,6c01ce08-3e47-44af-a3cd-c58f08127c57,,2018-07-01T00:00:00+0200,time lapse,,,,,,,human,,,,
2dbc5c40-11ca-4f4c-af23-269b18f7ec19:seq,922bc316-8904-44d5-9e28-4dac09b755d2,2dbc5c40-11ca-4f4c-af23-269b18f7ec19,,2018-07-01T12:00:00+0200,time lapse,,,,,,,human,,,,
5e315e8b-ecff-4560-860b-db1299a60901:seq,922bc316-8904-44d5-9e28-4dac09b755d2,5e315e8b-ecff-4560-860b-db1299a60901,,2018-07-02T00:00:00+0200,time lapse,,,,,,,human,,,,
b179142b-563a-4cc1-9036-50813f89525b:seq,922bc316-8904-44d5-9e28-4dac09b755d2,b179142b-563a-4cc1-9036-50813f89525b,,2018-07-02T12:00:00+0200,time lapse,,,,,,,human,,,,
cc4f3a3d-145d-4b8e-9275-5adbcbb38ea0:seq,922bc316-8904-44d5-9e28-4dac09b755d2,cc4f3a3d-145d-4b8e-9275-5adbcbb38ea0,,2018-07-03T00:00:00+0200,time lapse,,,,,,,human,,,,
1c40dea3-a3de-42ee-bd53-2888da9f25e5:seq,922bc316-8904-44d5-9e28-4dac09b755d2,1c40dea3-a3de-42ee-bd53-2888da9f25e5,,2018-07-03T12:00:00+0200,time lapse,,,,,,,human,,,,
836c9c8d-186e-4d18-aa96-63fc751008bf:seq,922bc316-8904-44d5-9e28-4dac09b755d2,836c9c8d-186e-4d18-aa96-63fc751008bf,,2018-07-04T00:00:00+0200,time lapse,,,,,,,human,,,,
8e2b6af2-94ab-46bd-b783-298f976a6c50:seq,922bc316-8904-44d5-9e28-4dac09b755d2,8e2b6af2-94ab-46bd-b783-298f976a6c50,,2018-07-04T11:10:36+0200,setup/pickup,,,,,,,human,,,,
