occurrenceID,type,datasetName,basisOfRecord,dataGeneralizations,occurrenceStatus,organismID,organismName,eventID,samplingProtocol,eventDate,minimumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom
12593535371,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 78 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T07:03:02Z,99.0,50.4065607,3.1312726,WGS84,21.8,"Larus fuscus",Animalia
12593535375,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T08:03:50Z,21.0,50.3462966,3.179834,WGS84,24.0,"Larus fuscus",Animalia
12593535379,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 78 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T09:04:18Z,150.0,50.3518047,3.1737884,WGS84,39.7,"Larus fuscus",Animalia
12593535382,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T10:06:39Z,22.0,50.3469384,3.1800396,WGS84,10.3,"Larus fuscus",Animalia
12593535386,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T11:07:32Z,22.0,50.351986,3.1757136,WGS84,32.4,"Larus fuscus",Animalia
12593535390,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 78 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T12:08:09Z,-39.0,50.3467966,3.1801938,WGS84,33.6,"Larus fuscus",Animalia
12593535394,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 78 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T13:09:06Z,29.0,50.3463655,3.1804261,WGS84,8.6,"Larus fuscus",Animalia
12593535398,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T14:09:56Z,56.0,50.3078896,3.1948065,WGS84,22.1,"Larus fuscus",Animalia
12593535402,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T15:09:53Z,-53.0,50.3081361,3.1971065,WGS84,76.1,"Larus fuscus",Animalia
12593535406,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T16:09:38Z,138.0,50.2870547,3.2124611,WGS84,17.0,"Larus fuscus",Animalia
12593535410,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T17:09:23Z,488.0,50.2746881,3.2432548,WGS84,28.0,"Larus fuscus",Animalia
12593535414,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T18:10:33Z,57.0,50.2761463,3.2445744,WGS84,10.2,"Larus fuscus",Animalia
12593535418,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T19:10:12Z,24.0,50.3180625,3.1112044,WGS84,6.7,"Larus fuscus",Animalia
12593535422,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T20:09:55Z,47.0,50.3650226,3.0247804,WGS84,8.2,"Larus fuscus",Animalia
12593535426,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T21:24:49Z,129.0,50.3652006,3.0244554,WGS84,74.6,"Larus fuscus",Animalia
12593535428,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T22:25:07Z,64.0,50.3656583,3.0296271,WGS84,6.7,"Larus fuscus",Animalia
12593535430,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-08-22T23:24:57Z,65.0,50.3623905,3.0310008,WGS84,42.9,"Larus fuscus",Animalia
12593535432,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 23 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T00:24:51Z,76.0,50.362411,3.0309544,WGS84,7.5,"Larus fuscus",Animalia
12593535433,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 23 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T01:24:43Z,78.0,50.3623726,3.0309884,WGS84,13.2,"Larus fuscus",Animalia
12593535435,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T02:26:13Z,64.0,50.3625574,3.0309196,WGS84,38.0,"Larus fuscus",Animalia
12593535437,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 74 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T03:12:02Z,50.0,50.3631284,3.0301755,WGS84,5.0,"Larus fuscus",Animalia
12593535441,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T04:12:02Z,177.0,50.363787,3.0289598,WGS84,7.4,"Larus fuscus",Animalia
12593535445,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T05:11:47Z,165.0,50.2952473,3.0862737,WGS84,10.7,"Larus fuscus",Animalia
12593535449,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 79 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T06:12:10Z,316.0,50.3494184,3.1895148,WGS84,38.4,"Larus fuscus",Animalia
12593535453,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T07:12:06Z,-343.0,50.3485013,3.1901984,WGS84,39.5,"Larus fuscus",Animalia
12593535457,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T08:12:08Z,19.0,50.3491701,3.1882094,WGS84,10.0,"Larus fuscus",Animalia
12593535461,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T09:12:50Z,31.0,50.3468425,3.1796953,WGS84,12.7,"Larus fuscus",Animalia
12593535465,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T10:12:51Z,13.0,50.3497767,3.1893446,WGS84,45.9,"Larus fuscus",Animalia
12593535469,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T11:14:17Z,74.0,50.3174588,3.1324011,WGS84,30.3,"Larus fuscus",Animalia
12593535473,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 72 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T12:13:55Z,42.0,50.3304736,3.1266891,WGS84,23.1,"Larus fuscus",Animalia
12593535475,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T13:02:38Z,40.0,50.3195569,3.1491779,WGS84,5.7,"Larus fuscus",Animalia
12593535479,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T14:02:45Z,83.0,50.3172894,3.1465671,WGS84,46.7,"Larus fuscus",Animalia
12593535483,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T15:03:39Z,42.0,50.3176189,3.1466516,WGS84,7.0,"Larus fuscus",Animalia
12593535487,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 78 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T16:03:51Z,695.0,50.3222178,3.1442964,WGS84,73.8,"Larus fuscus",Animalia
12593535491,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 74 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T17:03:47Z,37.0,50.3196984,3.1471459,WGS84,12.4,"Larus fuscus",Animalia
12593535495,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 78 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T18:04:32Z,38.0,50.3188061,3.1467878,WGS84,8.4,"Larus fuscus",Animalia
12593535499,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 74 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T19:04:45Z,87.0,50.3318398,3.0883744,WGS84,13.0,"Larus fuscus",Animalia
12593535503,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T20:06:10Z,38.0,50.3613485,3.0293293,WGS84,30.6,"Larus fuscus",Animalia
12593535507,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 25 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T21:21:36Z,48.0,50.3646526,3.0302132,WGS84,9.4,"Larus fuscus",Animalia
12593535509,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T22:21:21Z,-21.0,50.3657901,3.0220074,WGS84,10.7,"Larus fuscus",Animalia
12593535511,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 23 records",present,L901266,Hilbran,849-L901266,gps,2013-08-23T23:21:14Z,30.0,50.3663564,3.022114,WGS84,51.8,"Larus fuscus",Animalia
12593535513,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T00:21:38Z,33.0,50.3660141,3.0221438,WGS84,7.9,"Larus fuscus",Animalia
12593535515,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T01:21:24Z,46.0,50.3660345,3.0221175,WGS84,15.6,"Larus fuscus",Animalia
12593535517,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 23 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T02:21:38Z,50.0,50.3660827,3.022019,WGS84,4.7,"Larus fuscus",Animalia
12593535519,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T03:06:25Z,51.0,50.3662982,3.0224288,WGS84,6.7,"Larus fuscus",Animalia
12593535523,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 72 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T04:06:54Z,23.0,50.3664234,3.0220435,WGS84,42.4,"Larus fuscus",Animalia
12593535527,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T05:07:13Z,188.0,50.3677014,3.0196029,WGS84,15.2,"Larus fuscus",Animalia
12593535531,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 78 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T06:08:01Z,41.0,50.3864761,3.0233511,WGS84,9.2,"Larus fuscus",Animalia
12593535535,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T07:07:59Z,-22.0,50.3462912,3.1879571,WGS84,43.3,"Larus fuscus",Animalia
12593535539,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 77 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T08:08:38Z,24.0,50.3464053,3.1892337,WGS84,7.6,"Larus fuscus",Animalia
12593535543,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T09:08:23Z,29.0,50.3468815,3.1803638,WGS84,26.2,"Larus fuscus",Animalia
12593535547,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T10:08:02Z,16.0,50.3462722,3.1898553,WGS84,21.4,"Larus fuscus",Animalia
12593535551,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L901266,Hilbran,849-L901266,gps,2013-08-24T11:07:45Z,22.0,50.3462238,3.1879635,WGS84,19.0,"Larus fuscus",Animalia
