"occurrenceID","datasetID","type","modified","basisOfRecord","eventID","year","month","day","eventTime","eventDate","decimalLatitude","decimalLongitude","fieldNotes","scientificName","scientificNameID","vernacularName","lifeStage","sex"
"DDU2005_emp_a_x_05:deployment:05661","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"0:07:12","2005-11-10T0:07:12",-66.536,139.924,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05662","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"0:36:12","2005-11-10T0:36:12",-66.556,139.941,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05663","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"1:35:52","2005-11-10T1:35:52",-66.551,139.896,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05664","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"1:50:17","2005-11-10T1:50:17",-66.603,139.89,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05665","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"2:18:53","2005-11-10T2:18:53",-66.601,140.12,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05666","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"3:20:28","2005-11-10T3:20:28",-66.627,139.935,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05667","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"3:37:20","2005-11-10T3:37:20",-66.651,140.01,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05668","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"5:02:24","2005-11-10T5:02:24",-66.665,140.048,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05669","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"5:21:28","2005-11-10T5:21:28",-66.672,139.987,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05670","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"6:42:52","2005-11-10T6:42:52",-66.667,140.021,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05671","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"7:01:56","2005-11-10T7:01:56",-66.695,140.031,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_05:deployment:05672","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_05",2005,11,10,"7:18:04","2005-11-10T7:18:04",-66.64,140.226,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05673","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"2:01:43","2005-11-02T2:01:43",-66.666,140.058,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05674","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"2:59:58","2005-11-02T2:59:58",-66.652,139.997,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05675","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"4:43:28","2005-11-02T4:43:28",-66.668,140.021,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05676","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"5:11:04","2005-11-02T5:11:04",-66.664,140.037,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05677","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"6:23:54","2005-11-02T6:23:54",-66.652,140.054,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05678","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"6:53:48","2005-11-02T6:53:48",-66.669,140.015,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05679","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"7:18:21","2005-11-02T7:18:21",-66.729,140.045,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05680","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"8:03:35","2005-11-02T8:03:35",-66.664,140.16,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05681","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"8:33:29","2005-11-02T8:33:29",-66.668,140.02,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05682","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,2,"8:35:01","2005-11-02T8:35:01",-66.666,140.022,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05683","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"1:40:30","2005-11-03T1:40:30",-66.583,140.043,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05684","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"2:49:53","2005-11-03T2:49:53",-66.584,140.006,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05685","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"3:20:22","2005-11-03T3:20:22",-66.628,140.097,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05686","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"4:33:12","2005-11-03T4:33:12",-66.568,140.036,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05687","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"5:00:02","2005-11-03T5:00:02",-66.573,140.089,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05688","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"6:41:14","2005-11-03T6:41:14",-66.563,140.098,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05689","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"6:51:58","2005-11-03T6:51:58",-66.572,140.049,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05690","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"7:54:50","2005-11-03T7:54:50",-66.568,140.044,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05691","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"8:08:38","2005-11-03T8:08:38",-66.57,140.038,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05692","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"8:21:40","2005-11-03T8:21:40",-66.569,140.041,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05693","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"8:34:42","2005-11-03T8:34:42",-66.568,140.046,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05694","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"9:33:44","2005-11-03T9:33:44",-66.572,140.041,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05695","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"9:49:50","2005-11-03T9:49:50",-66.576,139.991,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05696","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"10:02:06","2005-11-03T10:02:06",-66.569,140.053,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05697","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"10:14:22","2005-11-03T10:14:22",-66.572,140.038,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05698","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"10:16:40","2005-11-03T10:16:40",-66.592,140.018,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05699","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"11:11:52","2005-11-03T11:11:52",-66.57,140.051,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05700","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"11:28:44","2005-11-03T11:28:44",-66.572,140.05,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05701","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,3,"11:40:14","2005-11-03T11:40:14",-66.57,140.049,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05702","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"6:32:44","2005-11-04T6:32:44",-66.557,140,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05703","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"7:44:25","2005-11-04T7:44:25",-66.556,140.021,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05704","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"7:45:11","2005-11-04T7:45:11",-66.555,140.032,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05705","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"8:08:11","2005-11-04T8:08:11",-66.554,140.022,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05706","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"8:10:29","2005-11-04T8:10:29",-66.556,140.024,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05707","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"9:23:19","2005-11-04T9:23:19",-66.553,140.061,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05708","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"9:26:23","2005-11-04T9:26:23",-66.554,140.028,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05709","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"9:47:51","2005-11-04T9:47:51",-66.554,140.026,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05710","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"9:50:55","2005-11-04T9:50:55",-66.555,140.024,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05711","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"11:02:13","2005-11-04T11:02:13",-66.554,140.026,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05712","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"11:06:03","2005-11-04T11:06:03",-66.557,140.026,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05713","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"11:31:21","2005-11-04T11:31:21",-66.556,140.02,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05714","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"11:35:57","2005-11-04T11:35:57",-66.556,140.032,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05715","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"11:49:45","2005-11-04T11:49:45",-66.553,140.02,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05716","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"12:42:39","2005-11-04T12:42:39",-66.551,140.034,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05717","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"12:46:29","2005-11-04T12:46:29",-66.554,140.039,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05718","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"13:08:43","2005-11-04T13:08:43",-66.553,140.024,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05719","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"13:17:09","2005-11-04T13:17:09",-66.556,140.02,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05720","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"13:28:39","2005-11-04T13:28:39",-66.555,140.027,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05721","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"14:24:37","2005-11-04T14:24:37",-66.554,140.018,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
"DDU2005_emp_a_x_06:deployment:05722","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_x_06",2005,11,4,"14:48:23","2005-11-04T14:48:23",-66.554,140.02,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","U"
